session,athlete-74fdd36eb867fe,,,,,,,,event-29ccfa1644de93,,,,,session-52dd06a6243600,2021-05-15,2021-05-15T12:00:00.000Z,8,WR/DL,WR,,135.0,,,,,,4.72,,,,,185.0,,,
session,athlete-f61276a086d443,,,,,,,,event-29ccfa1644de93,,,,,session-61fc0ec28d88a6,2021-05-15,2021-05-15T12:00:00.000Z,9,ATH,ATH,,155.0,,,,,,6.48,,,,,205.0,,,
session,athlete-c373e204687369,,,,,,,,event-29ccfa1644de93,,,,,session-2063417e2f5182,2021-05-15,2021-05-15T12:00:00.000Z,9,ATH,ATH,,70.0,,,,,,5.7,,,,,160.0,,,
session,athlete-e3b415746f1409,,,,,,,,event-29ccfa1644de93,,,,,session-c7e9238d43f352,2021-05-15,2021-05-15T12:00:00.000Z,10,WR/S,WR,,215.0,,,,,,4.22,,,,,325.0,,,
session,athlete-af4c0fa0cab096,,,,,,,,event-29ccfa1644de93,,,,,session-3f564a7486f227,2021-05-15,2021-05-15T12:00:00.000Z,9,OL,OL,,175.0,,,,,,5.43,,,,,300.0,,,
session,athlete-cf7adf54be9b14,,,,,,,,event-29ccfa1644de93,,,,,session-0c554e8e76cb7f,2021-05-15,2021-05-15T12:00:00.000Z,8,RB/OLB,RB,,135.0,,,,,,5.03,,,,,265.0,,,
session,athlete-7124a7490a0893,,,,,,,,event-29ccfa1644de93,,,,,session-720a15b3f7cb56,2021-05-15,2021-05-15T12:00:00.000Z,10,ATH,ATH,,160.0,,,,,,4.75,,,,,265.0,,,
session,athlete-f8d18b225111ee,,,,,,,,event-29ccfa1644de93,,,,,session-719c8798d95f58,2021-05-15,2021-05-15T12:00:00.000Z,11,WR/OLB/P,WR,,225.0,,,,,,4.42,,,,,290.0,,,
session,athlete-c07f3b6fe81c23,,,,,,,,event-29ccfa1644de93,,,,,session-70077304cd9ca0,2021-05-15,2021-05-15T12:00:00.000Z,10,DL/OL,DL,,230.0,,,,,,,,,,,,,,
session,athlete-2de0e4477f82f4,,,,,,,,event-29ccfa1644de93,,,,,session-77d0c28aaf6c96,2021-05-15,2021-05-15T12:00:00.000Z,9,OL/DL,OL,,160.0,,,,,,4.8,,,,,300.0,,,
session,athlete-41a837864ae78f,,,,,,,,event-29ccfa1644de93,,,,,session-0764088406df70,2021-05-15,2021-05-15T12:00:00.000Z,10,ATH,ATH,,145.0,,,,,,4.52,,,,,,,,
